index,Name,Time,Store,Comment
175987,Susan Gonzalez Bray,10/23/19,Walmart,ask passenger side front tire rotate back passenger side
175988,Susan Gonzalez Bray,10/23/19,Walmart,ensure son would two new tire front car
175989,Susan Gonzalez Bray,10/23/19,Walmart,first inform technician move one tire front back would constitute tire rotation would cost
175991,Susan Gonzalez Bray,10/23/19,Walmart,seem excessive
175992,Susan Gonzalez Bray,10/23/19,Walmart,agree
175993,Susan Gonzalez Bray,10/23/19,Walmart,next return pick car find instruction not follow
175994,Susan Gonzalez Bray,10/23/19,Walmart,tell move original front passenger tire back store policy even though walmart site clearly indicate single tire move one location another mere
175995,Susan Gonzalez Bray,10/23/19,Walmart,not charge
175996,Susan Gonzalez Bray,10/23/19,Walmart,inform technician discard perfectly good front passenger tire replace new tire
175997,Susan Gonzalez Bray,10/23/19,Walmart,not request
175998,Susan Gonzalez Bray,10/23/19,Walmart,however fail replace tire actually want rear passenger tire very thin tread
175999,Susan Gonzalez Bray,10/23/19,Walmart,time realize already pay two tire tire rotation oil change
176000,Susan Gonzalez Bray,10/23/19,Walmart,auto center close resolve return next day
176001,Susan Gonzalez Bray,10/23/19,Walmart,upon return today duty manager whose name brent brant tell husb
176002,Susan Gonzalez Bray,10/23/19,Walmart,despite fact employee make mistake would just buy third tire
176003,Susan Gonzalez Bray,10/23/19,Walmart,offer trivial
176004,Susan Gonzalez Bray,10/23/19,Walmart,price tire
176005,Susan Gonzalez Bray,10/23/19,Walmart,say no desire tire stock could sell expensive tire
176006,Susan Gonzalez Bray,10/23/19,Walmart,say would call friday two day today new tire stock
176007,Susan Gonzalez Bray,10/23/19,Walmart,make no attempt rectify price tire rotation obviously not service request
176008,Susan Gonzalez Bray,10/23/19,Walmart,additionally son whose vehicle never sign transaction
176009,Susan Gonzalez Bray,10/23/19,Walmart,however signature mere squiggly line show order
176010,Susan Gonzalez Bray,10/23/19,Walmart,obviously not consent change make
176011,Susan Gonzalez Bray,10/23/19,Walmart,point son still inadequate tire yet replace
176012,Susan Gonzalez Bray,10/23/19,Walmart,hesitant wait friday
176013,Susan Gonzalez Bray,10/23/19,Walmart,auto center lose credibility
176014,Susan Gonzalez Bray,10/23/19,Walmart,no faith tire stock receive call desire service complete fidelity
176015,Susan Gonzalez Bray,10/23/19,Walmart,short walmart
176016,Susan Gonzalez Bray,10/23/19,Walmart,too many service option area persist visit retailer not trust especially come something important tire
176017,Susan Gonzalez Bray,10/23/19,Walmart,buy tire college age son life
176018,Susan Gonzalez Bray,10/23/19,Walmart,perform service work
176019,Susan Gonzalez Bray,10/23/19,Walmart,feel though manipulate deceive cheat
176021,Lou DeToma,10/23/19,Walmart,shop walmart store nearly everyday
176022,Lou DeToma,10/23/19,Walmart,happy report two employee go beyond assist
176023,Lou DeToma,10/23/19,Walmart,employee vicki work vitamin section not give direction walk way back store find kind brush need
176024,Lou DeToma,10/23/19,Walmart,help past
176025,Lou DeToma,10/23/19,Walmart,second employee robert work section opposite meat dept
176026,Lou DeToma,10/23/19,Walmart,near coffee aisle helpful
176027,Lou DeToma,10/23/19,Walmart,stock shelf tell store br
176028,Lou DeToma,10/23/19,Walmart,tropical trail mix stock say
176029,Lou DeToma,10/23/19,Walmart,stop stock walk back trail mix aisle
176030,Lou DeToma,10/23/19,Walmart,he find spot trail mix suppose
176031,Lou DeToma,10/23/19,Walmart,scan shelf tag tell would order shipment today
176032,Lou DeToma,10/23/19,Walmart,explain might couple day
176033,Lou DeToma,10/23/19,Walmart,thank
176034,Lou DeToma,10/23/19,Walmart,vicki robert smile thank shop walmart
176035,Lou DeToma,10/23/19,Walmart,would ask recognize
176036,Lou DeToma,10/23/19,Walmart,people like shop walmart
176037,Lou DeToma,10/23/19,Walmart,two ref vicki robert thank respectfully lou
157750,Greg McDaniels,10/23/20,Walmart,week use walmart delivery st time last
157751,Greg McDaniels,10/23/20,Walmart,injure unable go local store
157752,Greg McDaniels,10/23/20,Walmart,rarely go anyway due poorly run staff too interested phone maintain store
157753,Greg McDaniels,10/23/20,Walmart,entirely different story
157754,Greg McDaniels,10/23/20,Walmart,anyway select item need store inventory
157755,Greg McDaniels,10/23/20,Walmart,item stock add item cart pay get delivery date friday
157756,Greg McDaniels,10/23/20,Walmart,seem pretty painless
157757,Greg McDaniels,10/23/20,Walmart,get email let know order send different package
157758,Greg McDaniels,10/23/20,Walmart,seem odd since store like mile away item stock
157759,Greg McDaniels,10/23/20,Walmart,whatever
157760,Greg McDaniels,10/23/20,Walmart,receive email state delivery date go
157762,Greg McDaniels,10/23/20,Walmart,ok still nothing get upset
157763,Greg McDaniels,10/23/20,Walmart,package deliver st come local store nd one come store minute away rd another state
157764,Greg McDaniels,10/23/20,Walmart,get email morning st let know local package delivery expect end day
157765,Greg McDaniels,10/23/20,Walmart,well end day come go order status change delay
157766,Greg McDaniels,10/23/20,Walmart,end day nd come go
157769,Greg McDaniels,10/23/20,Walmart,no status change
157773,Greg McDaniels,10/23/20,Walmart,pm rd still no package still just delay status contact customer service see update status local package
157774,Greg McDaniels,10/23/20,Walmart,bit wait come back let know package got lose delivery yes somehow lose package minute drive store house
157775,Greg McDaniels,10/23/20,Walmart,result cancel package contain order item stock time write still wait package
157776,Greg McDaniels,10/23/20,Walmart,try give shoot
157777,Greg McDaniels,10/23/20,Walmart,stick amazon
157779,Michael Davis,10/23/20,Walmart,get box walmart online deliver today one box ok
157780,Michael Davis,10/23/20,Walmart,second box rip hell last box open gallon bucket cat litter
157781,Paul Ferland,10/23/20,Walmart,recieve new sony tv october th call new free tech support program installation assistance inform would contact within hrs
157782,Paul Ferland,10/23/20,Walmart,calle next day no one answer phone just record leave message
157783,Paul Ferland,10/23/20,Walmart,no callback next day result also leave multiple email no reply finally instal tv help google search
157784,Paul Ferland,10/23/20,Walmart,recieve call rd night tell customer service rep damage already never buy another big ticket item walmart
157785,Paul Ferland,10/23/20,Walmart,customer service support horrendous
157786,Paul Ferland,10/23/20,Walmart,bottom line walmart think take amazon whith sh premium program still force spend good luck
157787,LNWILEY,10/23/20,Walmart,don purchase online product
157788,LNWILEY,10/23/20,Walmart,keter ottoman defective
157789,LNWILEY,10/23/20,Walmart,trie return within day per policy
157790,LNWILEY,10/23/20,Walmart,return label would not process
157791,LNWILEY,10/23/20,Walmart,walmart chat customer svc blame vendor
157792,LNWILEY,10/23/20,Walmart,vendor blame walmart
157793,LNWILEY,10/23/20,Walmart,day pass walmart say too bad
157794,LNWILEY,10/23/20,Walmart,scam
157796,Julio Cherrez,10/23/20,Walmart,simple
157798,Julio Cherrez,10/23/20,Walmart,walmart care customer period
157799,H Sivan,10/23/20,Walmart,seem pity no one wm management pay attention customer review help expect professionalism efficiency ethic
157800,H Sivan,10/23/20,Walmart,order online biokleen laundry detergent
157801,H Sivan,10/23/20,Walmart,go well one week delivery fine charge fine
157802,H Sivan,10/23/20,Walmart,five minute later order cancel due
157805,H Sivan,10/23/20,Walmart,popularity item
157806,H Sivan,10/23/20,Walmart,not update website provide date future availability cancel within minute take money promising delivery neither professional nor ethical
157807,H Sivan,10/23/20,Walmart,high time corporate america conduct accord customer basic expectation true date information
157809,Hannah Burke,10/23/20,Walmart,affordable
157811,Hannah Burke,10/23/20,Walmart,slow shipping
157812,Melissa,10/23/20,Walmart,really think stay open till least nd shift people
157813,Melissa,10/23/20,Walmart,please consider
157814,Melissa,10/23/20,Walmart,thank
90698,Lisa W.,10/23/2018,Amazon Go,future
90699,Lisa W.,10/23/2018,Amazon Go,amazon go neat concept
90700,Lisa W.,10/23/2018,Amazon Go,convenient store leave wallet home shop check without human interaction
90701,Lisa W.,10/23/2018,Amazon Go,fist need download amazon go app set
90702,Lisa W.,10/23/2018,Amazon Go,setup amazon account link credit card
90703,Lisa W.,10/23/2018,Amazon Go,walk store swipe phone provide scan key app
90704,Lisa W.,10/23/2018,Amazon Go,check nonmember account well
90705,Lisa W.,10/23/2018,Amazon Go,pick item shelf add virtual cart
90706,Lisa W.,10/23/2018,Amazon Go,put item back take cart
90707,Lisa W.,10/23/2018,Amazon Go,finish just walk store
90708,Lisa W.,10/23/2018,Amazon Go,payment processing via amazon account app
90709,Lisa W.,10/23/2018,Amazon Go,shortly receive text show receipt
90711,Lisa W.,10/23/2018,Amazon Go,even amount time spend store
90712,Lisa W.,10/23/2018,Amazon Go,easy peasy store contain item would find stop go store
90713,Lisa W.,10/23/2018,Amazon Go,food drink snack prepare meal house hold type item
90714,Lisa W.,10/23/2018,Amazon Go,human interaction spot near alcohol corner
90715,Lisa W.,10/23/2018,Amazon Go,assume check legal toss bottle wine two bag hole process super easy
90716,Lisa W.,10/23/2018,Amazon Go,sure see store pop around soon
274672,John J,10/23/2021,Amazon Go,don think crazy â€™ll robot within year
138818,Cesar Fazz,10/23/21,Walmart,automotive department yuma arizona walmart locate pacific avenue good linda great absolutely dear good example customer service reason come automotive needs thumbs medium light skin tonethumb medium light skin tonethumb medium light skin tonethumb medium light skin tone
138819,chadniris calico,10/23/21,Walmart,advertise great sale day next day
138820,chadniris calico,10/23/21,Walmart,or day delivery
138823,chadniris calico,10/23/21,Walmart,sure recent order second last order place day still wait like blind lead blind solution exclude cancel order start week behind commitment obligation
138826,chadniris calico,10/23/21,Walmart,lesson learn cancel walmart card year pay little stick amazon
138827,Carolyn in Venice FL,10/23/21,Walmart,brag walmart grocery website publix new update really terrible
138828,Carolyn in Venice FL,10/23/21,Walmart,update difficult navigate
138829,Carolyn in Venice FL,10/23/21,Walmart,constantly reenter want item pick store not find sort pull stock item go stock many
138830,Carolyn in Venice FL,10/23/21,Walmart,not interested ship item weekly grocery order
138831,Carolyn in Venice FL,10/23/21,Walmart,walmart please change many people know also complain not bring topic
138833,Cas Cruz,10/23/21,Walmart,rude employee experience
138834,Cas Cruz,10/23/21,Walmart,employee confront leave something shelf wasn
138835,Cas Cruz,10/23/21,Walmart,pick look item set back find
138836,Cas Cruz,10/23/21,Walmart,follow blame leave thing wouldn
138837,Cas Cruz,10/23/21,Walmart,even though underst
138838,Cas Cruz,10/23/21,Walmart,frustration shouldn follow
138839,Cas Cruz,10/23/21,Walmart,don appreciate way
138840,Cas Cruz,10/23/21,Walmart,le situation just want blame
138842,Lindsey Robl,10/23/21,Walmart,lady come very rudely say don appreciate leave thing don belong
138843,Lindsey Robl,10/23/21,Walmart,thing got leave wasn just look
138844,Lindsey Robl,10/23/21,Walmart,don appreciate way
138845,Lindsey Robl,10/23/21,Walmart,le situation jump conclusion could ask
175948,Katie Schaaf Kelley,10/24/19,Walmart,not walmart
175949,Katie Schaaf Kelley,10/24/19,Walmart,buy son halloween costume online recently light thing come battery come erode probably old disgusting
175950,Katie Schaaf Kelley,10/24/19,Walmart,picture necessary
175951,Jack Muller,10/24/19,Walmart,buy infrared fire place line walmart
175952,Jack Muller,10/24/19,Walmart,deliver damage cabinet even tough well package
175953,Jack Muller,10/24/19,Walmart,obviously manufacturer incompetent
175954,Jack Muller,10/24/19,Walmart,stupid enough buy walmart protection plan good luck try get help walmart confusing online maze busy number
175955,Jack Muller,10/24/19,Walmart,never
175957,Anita Janae Lepire,10/24/19,Walmart,two month ago onn tablet purchase walmart
175958,Anita Janae Lepire,10/24/19,Walmart,onn tablet walmart product
175959,Anita Janae Lepire,10/24/19,Walmart,couple week ago battery stop charge plug charger say overheating
175960,Anita Janae Lepire,10/24/19,Walmart,go back walmart purchase fredericksburg va central park shopping center return
