level_0,index,Name,Time,Store,Comment
366,152128,Jack Bennett,18/01/2021,Walmart,walmart dishon company deal
367,152129,Jack Bennett,18/01/2021,Walmart,try like compete large online retailer
368,152130,Jack Bennett,18/01/2021,Walmart,fall flat back side
369,152131,Jack Bennett,18/01/2021,Walmart,purchase xerox printer january
370,152132,Jack Bennett,18/01/2021,Walmart,pay quick take money account
371,152133,Jack Bennett,18/01/2021,Walmart,get immediate email advise order arrive jan jan
372,152134,Jack Bennett,18/01/2021,Walmart,get second email next day advise product ship arrive jan
373,152135,Jack Bennett,18/01/2021,Walmart,today jan
374,152136,Jack Bennett,18/01/2021,Walmart,check tracking number
375,152137,Jack Bennett,18/01/2021,Walmart,show label create
376,152138,Jack Bennett,18/01/2021,Walmart,good never ship
377,152139,Jack Bennett,18/01/2021,Walmart,not possession good
378,152140,Jack Bennett,18/01/2021,Walmart,yet walmart website show good ship
379,152141,Jack Bennett,18/01/2021,Walmart,liar thief
380,152142,Jack Bennett,18/01/2021,Walmart,not deal
381,152143,Jack Bennett,18/01/2021,Walmart,cause inconvenience
382,152145,Patrick Nakaula,18/01/2021,Walmart,order hoverboard november birthday present daughter
383,152146,Patrick Nakaula,18/01/2021,Walmart,black friday
384,152147,Patrick Nakaula,18/01/2021,Walmart,pay shipping state receive dec
385,152149,Patrick Nakaula,18/01/2021,Walmart,call customer service dec th check item state still process
386,152150,Patrick Nakaula,18/01/2021,Walmart,confirm everything good way
387,152151,Patrick Nakaula,18/01/2021,Walmart,call back customer service day dec hasn come
388,152152,Patrick Nakaula,18/01/2021,Walmart,note delay still prepare
389,152153,Patrick Nakaula,18/01/2021,Walmart,confirm no intention cancel order want clarity upon status say prepare
390,152154,Patrick Nakaula,18/01/2021,Walmart,customer service little no no knowledge happen
391,152155,Patrick Nakaula,18/01/2021,Walmart,choose wait
392,152156,Patrick Nakaula,18/01/2021,Walmart,christmas come go
393,152158,Patrick Nakaula,18/01/2021,Walmart,nothing
394,152159,Patrick Nakaula,18/01/2021,Walmart,new year pass
395,152161,Patrick Nakaula,18/01/2021,Walmart,nothing
396,152162,Patrick Nakaula,18/01/2021,Walmart,january th receive mail state cancel order without consent
397,152163,Patrick Nakaula,18/01/2021,Walmart,call customer service send message manager tell receive call within hour
398,152164,Patrick Nakaula,18/01/2021,Walmart,record call like birthday present daughter never come
399,152165,Patrick Nakaula,18/01/2021,Walmart,not associate follow since place order
400,152167,Patrick Nakaula,18/01/2021,Walmart,not compromise give much option
401,152169,Patrick Nakaula,18/01/2021,Walmart,audacity cancel order without consent
402,152170,Patrick Nakaula,18/01/2021,Walmart,first last time ever go walmart
403,152171,Patrick Nakaula,18/01/2021,Walmart,com truly horrible experience
404,152172,Patrick Nakaula,18/01/2021,Walmart,discourage shop walmart
405,152174,Amber Lamb,18/01/2021,Walmart,give one star cause low could give whole experience sh order printer walmart
406,152175,Amber Lamb,18/01/2021,Walmart,com never order walmart
407,152176,Amber Lamb,18/01/2021,Walmart,com still haven get printer steady give run around printer isn today cancel order together deal amazon
408,152178,Sue M,18/01/2021,Walmart,shop walmart
409,152179,Sue M,18/01/2021,Walmart,com hold money account make sure enough cancel order safety without explain money hold bank take week
410,152180,Sue M,18/01/2021,Walmart,blame bank
411,152181,Sue M,18/01/2021,Walmart,say store
412,152182,Sue M,18/01/2021,Walmart,no no store
413,152183,Sue M,18/01/2021,Walmart,talk customer service even aggravating
414,152184,Sue M,18/01/2021,Walmart,say escalate issue manager email say error happen complaint come thru want repeat issue beginning
415,152185,Sue M,18/01/2021,Walmart,bad customer service ever never shop online
416,152186,Felix,18/01/2021,Walmart,someone tell walmart good price eyeglass
417,152187,Felix,18/01/2021,Walmart,go stuart federal hwy purchase pair glass
418,152188,Felix,18/01/2021,Walmart,first day get notice lense cheap glass
419,152189,Felix,18/01/2021,Walmart,day later glass scratch
420,152190,Felix,18/01/2021,Walmart,could not underst
421,152192,Felix,18/01/2021,Walmart,notice scratch not use glass anymore
422,152193,Felix,18/01/2021,Walmart,garbage not waste money
423,152194,Felix,18/01/2021,Walmart,garbage
424,135047,Busaba,18/01/2022,Walmart,plymouth wal mart morning return phone case purchase weekend case not fit tell customer service dep not open till say cashier get need back later return phone case enter store front see big case nugenix vitamin grab bottle due great price thought get register price double call cashier very nice say mang price check come woman man man say not see price size box say
425,135048,Busaba,18/01/2022,Walmart,see way ring
426,135049,Busaba,18/01/2022,Walmart,not not go override not problem wow talk would go way back box merch
427,135050,Busaba,18/01/2022,Walmart,ise not even sit idiot know put product mang idiot would walk around box merch
428,135051,Busaba,18/01/2022,Walmart,ise not even sit price not even make sense please explain rude person
429,182066,Pat Obrien,19/01/2018,Walmart,love walmart walmart everyday
430,179971,Jerry,19/01/2019,Walmart,order tail light lexus december th
431,179972,Jerry,19/01/2019,Walmart,still not come january th
432,179973,Jerry,19/01/2019,Walmart,first get supplier give double talk
433,179974,Jerry,19/01/2019,Walmart,parcel promise jan
434,179975,Jerry,19/01/2019,Walmart,kick around san francisco san pablo sacramento jan rd jan th report transfer post office jan th trail go dead
435,179976,Jerry,19/01/2019,Walmart,contact walmart today useful chat feature
436,179977,Jerry,19/01/2019,Walmart,first blame contract supplier
437,179978,Jerry,19/01/2019,Walmart,say
438,179979,Jerry,19/01/2019,Walmart,buy walmart promise escalate problem would get call next day
439,179980,Jerry,19/01/2019,Walmart,saturday huh pass resolution specialist offer refund
440,179981,Jerry,19/01/2019,Walmart,would not contact supplier replacement expedite hawaii
441,179982,Jerry,19/01/2019,Walmart,accept refund say might receive five day order replacement amazon within minute arrive january st
442,179983,Jerry,19/01/2019,Walmart,faith amazon not try give double talk runaround
443,179984,Jerry,19/01/2019,Walmart,walmart just get replacement product
444,179985,Jerry,19/01/2019,Walmart,see fool order walmart
445,179986,Jerry,19/01/2019,Walmart,not make mistake
446,179987,Jerry,19/01/2019,Walmart,not care not care
447,179988,Jerry,19/01/2019,Walmart,count just legal minimum not one dollar
448,179989,Jerry,19/01/2019,Walmart,somewhere deep within bowel walmart someone must know burn customer go contaminate average ten potential customer
449,179990,Jerry,19/01/2019,Walmart,well know statistic
450,179991,Jerry,19/01/2019,Walmart,get customer product order offer gift card something
451,179995,Jerry,19/01/2019,Walmart,not just hang order number date dec
452,179996,Jerry,19/01/2019,Walmart,not go threaten amazon kind cheap jack operation
453,135030,Robert Pryor j,19/01/2022,Walmart,place order online cancel
454,135031,Robert Pryor j,19/01/2022,Walmart,no far second one piece out
455,135032,Robert Pryor j,19/01/2022,Walmart,ugh food th surprise party thst ruin
456,135033,James Smallwood,19/01/2022,Walmart,buy goodyear tire walmart online
457,135034,James Smallwood,19/01/2022,Walmart,send tire manufacture year prior instal car
458,135035,James Smallwood,19/01/2022,Walmart,tire go bad mile rate mile
459,135036,James Smallwood,19/01/2022,Walmart,walmart say day return policy
460,135037,James Smallwood,19/01/2022,Walmart,apply tire
461,135038,James Smallwood,19/01/2022,Walmart,customer service horrible not underst
462,135039,James Smallwood,19/01/2022,Walmart,person phone
463,135040,James Smallwood,19/01/2022,Walmart,tell tire buy walmart tire center tire hazard offer would prorate new tire
464,135041,James Smallwood,19/01/2022,Walmart,tire not available walmart store
465,135042,James Smallwood,19/01/2022,Walmart,very displeased
466,135043,James Smallwood,19/01/2022,Walmart,le
467,135044,James Smallwood,19/01/2022,Walmart,guess walmart not really care show reaction matter
468,135045,James Smallwood,19/01/2022,Walmart,go elsewhere tire
469,134974,David Beers,20/01/2022,Walmart,order rotate party light
470,134975,David Beers,20/01/2022,Walmart,one fine already open wall adapter miss light break piece
471,134980,David Beers,20/01/2022,Walmart,come walmart people not notice return
472,134981,David Beers,20/01/2022,Walmart,totally unacceptable
473,134982,David Beers,20/01/2022,Walmart,order walmart website
474,134984,David B. Frank,20/01/2022,Walmart,get vaccine walmart year ago
475,134985,David B. Frank,20/01/2022,Walmart,try access digital record travel job create special permission pharmacy
476,134986,David B. Frank,20/01/2022,Walmart,respect however use rd party verification service prevent create account since say not answer question correctly
477,134987,David B. Frank,20/01/2022,Walmart,good tell deny access record base rd party database look cros reference wrong
478,134988,David B. Frank,20/01/2022,Walmart,or outdated information even bad concern question ask appear come question ask create security passcode
479,134989,David B. Frank,20/01/2022,Walmart,beyond invasive unethical
480,134990,David B. Frank,20/01/2022,Walmart,piss not know start
481,134991,David B. Frank,20/01/2022,Walmart,offer no online help phone computer operate prevent access anyone help access record rightfully mine need work compliance give freedom back
482,134992,Jonathan Singer,20/01/2022,Walmart,order tv walmart
483,134993,Jonathan Singer,20/01/2022,Walmart,com br
484,134994,Jonathan Singer,20/01/2022,Walmart,new credit card never use
485,134995,Jonathan Singer,20/01/2022,Walmart,walmart cancel order without explanation
486,134996,Jonathan Singer,20/01/2022,Walmart,charge
487,134997,Jonathan Singer,20/01/2022,Walmart,charge card walmart
488,134998,Jonathan Singer,20/01/2022,Walmart,bank investigate find charge not make individual walmart walmart commit straight fraud charge
489,134999,Jonathan Singer,20/01/2022,Walmart,card
490,135000,Jonathan Singer,20/01/2022,Walmart,send email doug mcmillon ceo receive no reply
491,135002,jeremy,20/01/2022,Walmart,finally able order ps
492,135003,jeremy,20/01/2022,Walmart,walmart cancel order due quantity limit order allowed limit
493,135004,jeremy,20/01/2022,Walmart,walmart continually oversell item cancel order today technology no way retailor size inept inventory control
494,135026,Natalie Ferrish Arsenault,20/01/2022,Walmart,order bottle kaboom mold mildew bleach deliver top bag unscrewed leave lot product spill bag package got set dining room chair get home evening pick package find product strip varnish chair
495,135027,Natalie Ferrish Arsenault,20/01/2022,Walmart,refund bottle give dollar promo code
496,135028,Natalie Ferrish Arsenault,20/01/2022,Walmart,easily able repair dining chair dollar thank walmart
497,135029,Natalie Ferrish Arsenault,20/01/2022,Walmart,either packaging well delivery need help ugh
498,183007,Bri W,21/01/2017,Walmart,shipping take forever
499,183008,Bri W,21/01/2017,Walmart,overall great company
500,179960,Sharon Reynolds,21/01/2019,Walmart,work walmart mcdonough ga disappoint way store manger run store don underst
501,179961,Sharon Reynolds,21/01/2019,Walmart,big supper center run supply like bag not even paper towel
502,179962,Sharon Reynolds,21/01/2019,Walmart,perform duty no bag
503,179963,Sharon Reynolds,21/01/2019,Walmart,customer look answer not fault
504,179964,Sharon Reynolds,21/01/2019,Walmart,hide office not come front end answer question customer leave everything csm
505,179965,Sharon Reynolds,21/01/2019,Walmart,don think fit store manager run store ground
506,179966,Sharon Reynolds,21/01/2019,Walmart,really hope thing change
507,179967,Sharon Reynolds,21/01/2019,Walmart,next thing hour give cut hour pay bill hour week not right
508,179970,lawrence johnson,21/01/2019,Walmart,walmart good online store awesome price get real good fast shipping always take care customer
509,169635,Ncebayakhe Spofana,21/01/2020,Walmart,fast shipping affordable price
510,169636,Treecare Adolfo,21/01/2020,Walmart,need cashier self checkout
511,152094,Robert Carrasco,21/01/2021,Walmart,give order another customer pick ask wow treat like crap inquiry try line chat phone give grocery check credential wow no discount free stuff just bs day spend week grocery might horrible ideal
512,134958,Dark,21/01/2022,Walmart,well go anywhere else save money too
513,134959,Dark,21/01/2022,Walmart,price shelf never correct not find associate need help
514,134960,Dark,21/01/2022,Walmart,find one he hide
515,134961,Dark,21/01/2022,Walmart,not see come people sq
516,134962,Dark,21/01/2022,Walmart,ft
