level_0,index,Name,Time,Store,Comment
65,41744,Natalie Ferrish Arsenault,20/01/2022,Walmart,I ordered 4 bottles of kaboom mold and mildew with bleach they were delivered with the top of 2 in the bag unscrewed leaving lots of product spilt in the bag which the package got set on my dining room chair when I got home that evening I picked up the package and found that the product stripped the varnish off my chair. I was refunded for 2 bottles and given a 5 dollar promo code. I should easily be able to repair my dining chair for 12 dollars thanks Walmart. Either packaging should be better or delivery needs help ugh
66,47230,Bri W,21/01/2017,Walmart,Shipping takes forever but overall great company
67,46876,Sharon Reynolds,21/01/2019,Walmart,"I work for Walmart in McDonough Ga I am disappointed in the way the store manger runs the store, I donâ€™t understand how can a big supper center runs out of supply like bags , not even paper towels. How can you perform your duties if there is no bags. Then the customers look to you for answers and you are not the fault. He hides in his office and do not come at the front end to answer any questions the customers have, he leaves everything to the CSM . I donâ€™t think he is fit to be a store manager he is running the store to the ground. I really hope things change. And then a next thing is the hours they gave they are cutting hours how can you pay your bills with only 20 hours a week, it not right.."
68,46877,lawrence johnson,21/01/2019,Walmart,"Walmart is the best online store there is out there, awesome prices and getting real good at fast shipping and always takes care of the customer"
69,45742,Ncebayakhe Spofana,21/01/2020,Walmart,fast shipping and they have affordable prices
70,45743,Treecare Adolfo,21/01/2020,Walmart,They need more cashiers and self checkouts
71,43691,Robert Carrasco,21/01/2021,Walmart,Gave my order to another customer at pick up w out asking for ID? Wow then was treated like crap for inquiry I tried on line chat phone and so on! How do you give out groceries w out checking credentials? Wow! No discount or free stuff just bs through out the day I spend $250 a week on groceries here might be a horrible ideal
72,41737,Dark,21/01/2022,Walmart,"You are better off going to anywhere else and saving some money too. The price on the shelf is never correct, you cannot find an associate when you need help. When you do find one, s/he hides. I don't see how we have come to 5 people in a 15,000 sq. ft. building supposed to help everyone. Only now it is worse before Walmart would not hire anyone now no one will work."
73,41738,Robert Nieuwenhoven,21/01/2022,Walmart,Third party seller send wrong item. I ordered Ram memory and got lipstick. Does not work well in my computer. Took hours of emails and complaining to Walmart online and to the seller. Finally I returned the item to the store and after half an hour they managed to refund me the money. Never will shop third party Walmart again. It's a joke when something goes wrong.
74,47348,Sherae X Roberts,22/01/2014,Walmart,"I just came from this Walmart located on the corner of Parker and Custer Road in Plano Texas.Yesterday I left a message for my primary care doctor requesting that he fax a refill of Klonopin for me to this walmart pharmacy . I wasn't sure if he had received my message in time, so since I was at an appointment today with my specialist, I asked her if she would write a script for klonopin for me. She wrote the prescription for me with no problem. As I was leaving her office I notice she wrote the prescription for only 14 tablets. Also on my way home, the nurse of my primary care doctor informed me that she faxed over a klonopin refill to this Walmart. Since my specialist wrote a prescription for 14 tablets, I dropped it off at the Walgreens Pharmacy on my way home. I didn't think it would be such a big deal because the prescription written by my primary care doctor was for a quantity of 20 tablets. The prescription written by my specialist was for a quantity of 14 tablets. An hour later I went over to Walmart to pick up the prescription that was faxed by my primary care doctor. When I got to the pharmacist she started talking about the prescription I had at Walgreens. She told me I needed to choose which prescription I'm going to buy. I told her the prescription at Walgreens is up only for 14 tablets. She said ""it doesn't matter you can't get the same prescription filled. I informed her that I can have both prescriptions filled I just would have to pay one using my insurance and the other out of pocket. She still tried to argue with me and refused to fill the prescription that was faxed in by my primary care doctor  unless I cancelled the prescription that was at Walgreens. I took out my cell phone to call the pharmacist at Walgreens. She then ran to her phone to contact the pharmacist at Walgreens before I could.  Then I asked her, "" do you work for Walmart or Walgreens? "" She pissed me off because her only concern needed to be with the prescription that was faxed to Walmart anything else regarding a prescription at a nother store that's not even Walmart is none of her business. She called the pharmacist at Walgreens and told him to pull the prescription I got from my specialist. Then she rang up the prescription that was faxed ( the 20 tablets ) and I paid using my insurance. Little did she know, I called Walgreens and told the pharmacist that I was going to come by and pick up that prescription I dropped off. When I left Walmart I went straight to Walgreens and got my prescription back. Then I drop the prescription off at Kroger pharmacy. The pharmacist at Kroger had no problem filling the 14 tablet. He wasn't concerned with walmart and Walgreens  pharmacy. He filled it with no argument. I asked him how much will the prescription be with my insurance. I thought at this point he would bring up Walmart and Walgreens like the pharmacist at Walmart did. But he didn't. He looked up the cost for the 14th tablets using my insurance and surprisingly he told me that the prescription will cost me ZERO DOLLARS! If the pharmacist at Walmart wants to work at Walgreens then she needs to go apply there since she so concerned about my business with them. When I come to Wal Mart pharmacy I shouldn't have to discuss my business with other pharmacies. She had no right to contact Walgreens and try to control what I do. What I purchase from other stores is none of her business. I already eliminated CVS as one of my pharmacies of choice because they stolen half of my adderall prescription. I was supposed to get a quantity of 60 but only got 30 and they refused to fix it. Now I see Walmart is another pharmacy I need to cut ties with. Or at least not do business with this particular Walmart since the girl pharmacist can't mind her own business."
